,Country,Video Title,Category,Sentiment,country,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
20,Libya,ملخص مباراة برشلونة وباريس سان جيرمان (1-4) | إياب الدور ربع النهائي - دوري أبطال أوروبا,Sports,3.5,Libya,6.5,7.0,7.0,6.5,6.5,6.0,6.0,6.0,6.5,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.5,4.5,4.5,6.0,6.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5
21,Libya,مباراة | الزمالك 2-1 الأهلي | الجولة العاشرة | الدوري المصري 2023/2024,Sports,3.5,Libya,6.5,7.0,7.0,6.5,6.5,6.0,6.0,6.0,6.5,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.5,4.5,4.5,6.0,6.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5
22,Libya,ملخص مباراة بوروسيا دورتموند وأتلتيكو مدريد (4-2) | إياب الدور ربع النهائي - دوري أبطال أوروبا,Sports,3.5,Libya,6.5,7.0,7.0,6.5,6.5,6.0,6.0,6.0,6.5,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.5,4.5,4.5,6.0,6.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5
23,Libya,ملخص وأهداف مباراة الزمالك والأهلي 1/2 الفارس الأبيض يخطف الفوز من الشياطين الحمر في الوقت القاتل ⚽️,Sports,3.5,Libya,6.5,7.0,7.0,6.5,6.5,6.0,6.0,6.0,6.5,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.5,4.5,4.5,6.0,6.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5
24,Morocco,ملخص مباراة برشلونة وباريس سان جيرمان (1-4) | إياب الدور ربع النهائي - دوري أبطال أوروبا,Sports,3.5,Morocco,4.5,5.0,5.0,5.0,5.0,3.5,3.5,4.0,4.0,4.5,,4.5,4.5,4.5,4.5,4.5,4.5,4.0,4.0,5.0,5.5,5.0,5.0,5.0,5.0,5.0,4.5,4.5,4.5,5.0,5.0,5.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,5.0,5.0,5.0,5.0,5.0,5.0
25,Morocco,ملخص مباراة بوروسيا دورتموند وأتلتيكو مدريد (4-2) | إياب الدور ربع النهائي - دوري أبطال أوروبا,Sports,3.5,Morocco,4.5,5.0,5.0,5.0,5.0,3.5,3.5,4.0,4.0,4.5,,4.5,4.5,4.5,4.5,4.5,4.5,4.0,4.0,5.0,5.5,5.0,5.0,5.0,5.0,5.0,4.5,4.5,4.5,5.0,5.0,5.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,5.0,5.0,5.0,5.0,5.0,5.0
26,Oman,ملخص مباراة برشلونة وباريس سان جيرمان (1-4) | إياب الدور ربع النهائي - دوري أبطال أوروبا,Sports,3.5,Oman,6.5,6.5,6.5,6.5,6.0,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
27,Oman,ملخص مباراة بوروسيا دورتموند وأتلتيكو مدريد (4-2) | إياب الدور ربع النهائي - دوري أبطال أوروبا,Sports,3.5,Oman,6.5,6.5,6.5,6.5,6.0,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
28,Qatar,ملخص مباراة برشلونة وباريس سان جيرمان (1-4) | إياب الدور ربع النهائي - دوري أبطال أوروبا,Sports,3.5,Qatar,5.5,5.5,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.0,6.0,6.0,6.0,6.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
29,Qatar,ملخص مباراة بوروسيا دورتموند وأتلتيكو مدريد (4-2) | إياب الدور ربع النهائي - دوري أبطال أوروبا,Sports,3.5,Qatar,5.5,5.5,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.0,6.0,6.0,6.0,6.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
